   8.7960000e-01	   5.9753890e+01	   5.4210000e+00	   5.2394620e+00	   4.8156900e+00	  -4.0303000e-01	  -2.0611600e+00	   4.6561400e+00	   3.6995400e+00	   4.5139500e+00	   4.9977500e+00	   5.2482160e+00	   5.2124070e+00	   5.6909440e+00	
   2.5169670e+00	   4.7166293e+01	   4.2300000e+00	   4.1146580e+00	   3.7194280e+00	  -3.0119500e-01	  -6.1101400e-01	   3.6816310e+00	   2.6801200e+00	   3.2244140e+00	   3.8049470e+00	   4.0006483e+00	   3.7957904e+00	   4.4847461e+00	
   2.0688800e+00	   4.9694730e+01	   4.1300000e+00	   4.0316710e+00	   3.6508400e+00	   1.0403000e-01	  -1.1921600e+00	   3.9767900e+00	   2.7942200e+00	   3.7489500e+00	   4.2318700e+00	   4.5896240e+00	   4.2661770e+00	   5.0668600e+00	
   1.5373930e+00	   5.6367407e+01	   5.2300000e+00	   5.0612880e+00	   4.5633720e+00	  -8.3305000e-02	  -1.8204260e+00	   4.7766690e+00	   3.5484800e+00	   4.3236060e+00	   4.7355130e+00	   5.2270277e+00	   4.7462556e+00	   5.6602899e+00	
   1.0759100e+00	   6.0727960e+01	   5.7200000e+00	   5.5164070e+00	   4.9601600e+00	   6.2000000e-02	  -2.4388600e+00	   5.3415200e+00	   3.9922000e+00	   4.8829700e+00	   5.2181600e+00	   5.8666930e+00	   5.2174250e+00	   6.2550790e+00	
   6.4344300e-01	   6.4974407e+01	   6.2190000e+00	   5.9766100e+00	   5.3528220e+00	   2.2317500e-01	  -3.0578460e+00	   5.9238590e+00	   4.4503400e+00	   5.4402560e+00	   5.6999130e+00	   6.5143047e+00	   5.6838146e+00	   6.8512129e+00	
   1.5938200e-01	   6.9483968e+01	   6.7140000e+00	   6.4410090e+00	   5.7650280e+00	   3.4436000e-01	  -3.6696440e+00	   6.4757960e+00	   4.8864800e+00	   5.9957940e+00	   6.1759120e+00	   7.1393618e+00	   6.1572834e+00	   7.4412006e+00	
  -7.8689200e-01	   7.8384322e+01	   7.7080000e+00	   7.3687750e+00	   6.5813120e+00	   6.0653000e-01	  -4.9004560e+00	   7.5964540e+00	   5.7712000e+00	   7.1112860e+00	   7.1354780e+00	   8.4047512e+00	   7.1019986e+00	   8.6261344e+00	
   1.4731380e+00	   5.5340712e+01	   5.1610000e+00	   5.1738860e+00	   5.0614220e+00	  -2.0331000e+00	  -7.6956000e-02	   3.1638740e+00	   2.5231600e+00	   2.8911260e+00	   3.4394880e+00	   3.1240062e+00	   3.5740146e+00	   3.9902914e+00	
   1.0786000e+00	   5.7936900e+01	   5.6170000e+00	   5.5187510e+00	   5.3912500e+00	  -1.8740600e+00	  -6.9036000e-01	   3.7053700e+00	   2.8955800e+00	   3.4786000e+00	   4.0719000e+00	   3.8646060e+00	   3.8039820e+00	   4.4939340e+00	
   8.6670000e-01	   5.9819700e+01	   5.8020000e+00	   5.6996460e+00	   5.5497000e+00	  -1.9056600e+00	  -8.7436000e-01	   3.8305200e+00	   3.0742800e+00	   3.6254000e+00	   4.2011000e+00	   3.9892060e+00	   4.0559520e+00	   4.6368740e+00	
   1.0370000e-01	   6.4335600e+01	   6.1800000e+00	   6.1065700e+00	   6.1290000e+00	  -2.5992000e+00	  -8.9660000e-01	   3.6402000e+00	   3.0360000e+00	   3.7165000e+00	   4.3168000e+00	   3.8453300e+00	   4.1452700e+00	   4.5816300e+00	
   2.8088200e-01	   6.4684518e+01	   6.4690000e+00	   6.3515790e+00	   6.2521780e+00	  -2.4324900e+00	  -1.0574440e+00	   3.9984960e+00	   3.3363800e+00	   3.8344440e+00	   4.4115620e+00	   4.0807618e+00	   4.2312784e+00	   4.7595806e+00	
   4.2619000e-01	   6.5477000e+01	   6.7200000e+00	   6.5949990e+00	   6.3772000e+00	  -2.3364000e+00	  -1.1468600e+00	   4.2656000e+00	   3.6054000e+00	   3.8755300e+00	   4.3974400e+00	   4.1783090e+00	   4.3796690e+00	   4.8873590e+00	
  -8.5550000e-02	   6.8477830e+01	   6.9220000e+00	   6.7913940e+00	   6.6497800e+00	  -2.4404100e+00	  -1.4596200e+00	   4.4022300e+00	   3.6794800e+00	   4.2023000e+00	   4.7086500e+00	   4.4739570e+00	   4.5675840e+00	   5.1616430e+00	
  -1.2260700e+00	   7.6054440e+01	   7.6320000e+00	   7.5342030e+00	   7.6076400e+00	  -3.3021600e+00	  -1.6948600e+00	   4.4100000e+00	   3.7534800e+00	   4.5364100e+00	   5.0196800e+00	   4.5513970e+00	   4.7413710e+00	   5.3453390e+00	
  -1.4991200e+00	   7.6540900e+01	   7.5680000e+00	   7.4544020e+00	   7.6128000e+00	  -3.3749400e+00	  -1.7921600e+00	   4.3119800e+00	   3.6699200e+00	   4.6490600e+00	   5.1863800e+00	   4.6272920e+00	   4.7757660e+00	   5.3626840e+00	
  -2.3976600e+00	   8.6085170e+01	   8.8270000e+00	   8.6832220e+00	   8.7468700e+00	  -3.7463100e+00	  -2.5401600e+00	   5.1081600e+00	   4.5211800e+00	   5.3217300e+00	   5.7375900e+00	   5.2509540e+00	   5.5485490e+00	   6.0572940e+00	
  -3.0776900e+00	   8.8633130e+01	   8.8330000e+00	   8.7583230e+00	   9.1073300e+00	  -4.5113900e+00	  -2.2801400e+00	   4.5809400e+00	   4.0808200e+00	   5.2104200e+00	   5.6655100e+00	   4.8578510e+00	   5.2891360e+00	   5.7796210e+00	
  -4.0080500e+00	   9.8204590e+01	   1.0290000e+01	   1.0118594e+01	   1.0389140e+01	  -4.8266500e+00	  -3.1965800e+00	   5.6226300e+00	   4.9960000e+00	   6.0919000e+00	   6.4652500e+00	   5.8083530e+00	   5.8811260e+00	   6.6380270e+00	
  -4.0945000e+00	   9.8774230e+01	   1.0334000e+01	   1.0190665e+01	   1.0515380e+01	  -5.0559700e+00	  -3.0548800e+00	   5.4957500e+00	   4.8901600e+00	   5.9949500e+00	   6.3588500e+00	   5.6371180e+00	   5.7618710e+00	   6.5286820e+00	
   2.4914840e+00	   4.6805916e+01	   4.4100000e+00	   4.2270540e+00	   3.8209160e+00	  -5.9730000e-01	  -4.9472800e-01	   3.5137120e+00	   2.8138000e+00	   3.0730480e+00	   3.8113640e+00	   3.7731076e+00	   3.8562488e+00	   4.1671052e+00	
   2.4583340e+00	   4.7759776e+01	   4.4350000e+00	   4.3110300e+00	   3.9118460e+00	  -7.3764000e-01	  -3.7270800e-01	   3.4370420e+00	   2.7665400e+00	   2.9658780e+00	   3.6331440e+00	   3.5881446e+00	   3.8666818e+00	   4.1229242e+00	
   2.3122040e+00	   4.8347916e+01	   4.5180000e+00	   4.3871100e+00	   4.0417560e+00	  -9.2042000e-01	  -3.4376800e-01	   3.3727120e+00	   2.7230000e+00	   2.9684480e+00	   3.6666440e+00	   3.5479036e+00	   3.7967368e+00	   4.0674052e+00	
   1.9509220e+00	   5.2840738e+01	   5.2480000e+00	   5.0259220e+00	   4.5323080e+00	  -6.9973000e-01	  -1.0874440e+00	   4.1633060e+00	   3.4280600e+00	   3.6063640e+00	   4.2605420e+00	   4.3393918e+00	   4.3744864e+00	   4.7309266e+00	
  -1.9433000e-01	   7.1871030e+01	   7.6600000e+00	   7.3246700e+00	   6.7992800e+00	  -1.4360500e+00	  -2.7893400e+00	   5.7348100e+00	   4.9274000e+00	   5.2312400e+00	   5.7305700e+00	   5.9122830e+00	   5.7316340e+00	   6.2549810e+00	
  -1.6407490e+00	   8.2107939e+01	   8.2800000e+00	   8.0942800e+00	   7.8275440e+00	  -2.3557850e+00	  -3.0705620e+00	   5.6735130e+00	   4.9096600e+00	   5.6144420e+00	   5.9303410e+00	   5.9153669e+00	   6.1432102e+00	   6.6084863e+00	
  -1.8460140e+00	   8.6139054e+01	   9.3500000e+00	   9.0146900e+00	   8.5708840e+00	  -2.4696100e+00	  -3.5929320e+00	   6.4371180e+00	   5.7333600e+00	   6.0520120e+00	   6.4258260e+00	   6.4862634e+00	   6.5107072e+00	   6.9808118e+00	
  -2.6522460e+00	   8.8731406e+01	   8.8000000e+00	   8.5482200e+00	   8.2947760e+00	  -2.1832900e+00	  -4.0961480e+00	   6.2982020e+00	   5.4460400e+00	   6.5440680e+00	   6.8285140e+00	   6.8958626e+00	   6.9788808e+00	   7.4610302e+00	
  -3.3198130e+00	   9.5949793e+01	   9.5900000e+00	   9.4121800e+00	   9.1696280e+00	  -2.7548950e+00	  -4.2882940e+00	   6.5653310e+00	   5.7809200e+00	   6.7529540e+00	   6.8773670e+00	   6.9243403e+00	   7.3325624e+00	   7.7391781e+00	
  -3.3198130e+00	   9.5311393e+01	   9.4000000e+00	   9.2337700e+00	   9.0157280e+00	  -2.6636950e+00	  -4.2882940e+00	   6.4836310e+00	   5.6783200e+00	   6.7529540e+00	   6.8773670e+00	   6.9243403e+00	   7.3325624e+00	   7.7391781e+00	
  -3.4584780e+00	   9.7069358e+01	   9.9600000e+00	   9.6874400e+00	   9.4037680e+00	  -2.7177700e+00	  -4.5993640e+00	   6.8945860e+00	   6.0821200e+00	   7.0361240e+00	   7.2312020e+00	   7.3054618e+00	   7.4470544e+00	   7.9412486e+00	
  -3.4584780e+00	   9.7942958e+01	   1.0220000e+01	   9.9315800e+00	   9.6143680e+00	  -2.8425700e+00	  -4.5993640e+00	   7.0063860e+00	   6.2225200e+00	   7.0361240e+00	   7.2312020e+00	   7.3054618e+00	   7.4470544e+00	   7.9412486e+00	
  -3.4584780e+00	   9.7472558e+01	   1.0080000e+01	   9.8001200e+00	   9.5009680e+00	  -2.7753700e+00	  -4.5993640e+00	   6.9461860e+00	   6.1469200e+00	   7.0361240e+00	   7.2312020e+00	   7.3054618e+00	   7.4470544e+00	   7.9412486e+00	
  -4.1593450e+00	   1.0272034e+02	   1.0200000e+01	   1.0048180e+01	   9.8559200e+00	  -3.0667750e+00	  -4.7701100e+00	   6.8970150e+00	   6.1004000e+00	   7.2287100e+00	   7.2510550e+00	   7.2949295e+00	   7.8064860e+00	   8.2100065e+00	
  -4.2647100e+00	   1.0359291e+02	   1.0580000e+01	   1.0319600e+01	   1.0075360e+01	  -2.9930500e+00	  -5.1025800e+00	   7.2587700e+00	   6.4266000e+00	   7.5281800e+00	   7.6338900e+00	   7.7150610e+00	   7.9152280e+00	   8.4214670e+00	
  -4.2647100e+00	   1.0463451e+02	   1.0890000e+01	   1.0610690e+01	   1.0326460e+01	  -3.1418500e+00	  -5.1025800e+00	   7.3920700e+00	   6.5940000e+00	   7.5281800e+00	   7.6338900e+00	   7.7150610e+00	   7.9152280e+00	   8.4214670e+00	
   6.4874600e-01	   6.0960234e+01	   5.8340000e+00	   5.7220560e+00	   5.5753640e+00	  -1.8822300e+00	  -1.0560520e+00	   3.8664180e+00	   3.1721200e+00	   3.7682320e+00	   4.3560860e+00	   4.1096674e+00	   4.2989492e+00	   4.7443598e+00	
  -3.3573960e+00	   9.6903300e+01	   9.4200000e+00	   9.4558600e+00	   9.2206000e+00	  -2.5041000e+00	  -4.4384960e+00	   6.8633000e+00	   5.7020000e+00	   7.1228000e+00	   7.1341000e+00	   7.2145700e+00	   7.1955000e+00	   7.9811100e+00	
  -4.0814760e+00	   1.0297650e+02	   9.8800000e+00	   9.8428800e+00	   9.5802000e+00	  -2.5079000e+00	  -5.0397760e+00	   7.1657000e+00	   6.1242000e+00	   7.5178000e+00	   7.3853000e+00	   7.6360300e+00	   8.0512400e+00	   8.6032500e+00	
